period_label,nmas_artist_id,artist_name,residency,spotify_monthly_listeners,youtube_quarter_views,deezer_fans,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,measured_platform_revenue_usd,unmeasured_platform_uplift_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,domestic_share_observed,domestic_revenue_usd,export_revenue_usd,export_revenue_ngn,split_basis,split_classification,youtube_views_source,spotify_listeners_source
Q2_2022,dj-spinall,DJ Spinall,domestic,23,0,0,0.97,0.0,0.0,0.97,0.29,1.26,1883.7,0.041667,0.05,1.2,1805.21,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2022,dj-spinall,DJ Spinall,domestic,19,0,0,0.8,0.0,0.0,0.8,0.24,1.04,1556.1,0.058824,0.06,0.98,1464.56,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2022,dj-spinall,DJ Spinall,domestic,72,0,0,3.02,0.0,0.0,3.02,0.91,3.93,5896.8,0.128571,0.51,3.43,5138.64,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2023,dj-spinall,DJ Spinall,domestic,16,0,0,0.67,0.0,0.0,0.67,0.2,0.87,1310.4,0.117647,0.1,0.77,1156.24,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2023,dj-spinall,DJ Spinall,domestic,15,0,0,0.63,0.0,0.0,0.63,0.19,0.82,1228.5,0.083333,0.07,0.75,1126.12,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2023,dj-spinall,DJ Spinall,domestic,15,0,0,0.63,0.0,0.0,0.63,0.19,0.82,1228.5,0.125,0.1,0.72,1074.94,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2023,dj-spinall,DJ Spinall,domestic,4,0,0,0.17,0.0,0.0,0.17,0.05,0.22,327.6,0.2,0.04,0.17,262.08,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2024,dj-spinall,DJ Spinall,domestic,6,7690452,0,0.25,30761.81,0.0,30762.06,0.08,30762.14,46143203.4,0.173406,5334.34,25427.8,38141696.44,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"estimated: subscribers x 8.32 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2024,dj-spinall,DJ Spinall,domestic,2,7691911,0,0.08,30767.64,0.0,30767.73,0.03,30767.75,46151631.0,0.333333,10255.92,20511.84,30767754.0,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 8.06 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2024,dj-spinall,DJ Spinall,domestic,3,8093247,0,0.13,32372.99,0.0,32373.11,0.04,32373.15,48559726.8,0.333333,10791.05,21582.1,32373151.2,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 7.80 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2024,dj-spinall,DJ Spinall,domestic,4,7970431,0,0.17,31881.72,0.0,31881.89,0.05,31881.94,47822914.8,0.25,7970.49,23911.46,35867186.1,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 7.54 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2025,dj-spinall,DJ Spinall,domestic,12,5344960,0,0.5,21379.84,0.0,21380.34,0.15,21380.5,32070742.8,0.25,5345.12,16035.37,24053057.1,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,dj-spinall,DJ Spinall,domestic,22,5761990,0,0.92,23047.96,0.0,23048.88,0.28,23049.16,34573741.8,0.434783,10021.37,13027.79,19541680.15,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,dj-spinall,DJ Spinall,domestic,19,6875010,0,0.8,27500.04,0.0,27500.84,0.24,27501.08,41251616.1,0.35,9625.38,17875.7,26813550.46,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,dj-spinall,DJ Spinall,domestic,16,5447870,0,0.67,21791.48,0.0,21792.15,0.2,21792.35,32688530.4,0.285714,6226.39,15565.97,23348950.29,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,dj-spinall,DJ Spinall,domestic,16,4993280,0,0.67,19973.12,0.0,19973.79,0.2,19973.99,29960990.4,0.411765,8224.59,11749.41,17624112.0,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,dj-spinall,DJ Spinall,domestic,2,0,0,0.08,0.0,0.0,0.08,0.03,0.11,163.8,0.3,0.03,0.08,114.66,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2026,dj-spinall,DJ Spinall,domestic,3,0,0,0.13,0.0,0.0,0.13,0.04,0.16,245.7,0.404638,0.07,0.1,146.28,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2019,dammy-krane,Dammy Krane,domestic,63633,0,505,2672.57,0.0,12.12,2684.69,801.77,3486.46,5229685.7,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,dammy-krane,Dammy Krane,domestic,84073,0,510,3531.07,0.0,12.24,3543.31,1059.32,4602.63,6903938.7,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2019,dammy-krane,Dammy Krane,domestic,9957,0,513,418.19,0.0,12.31,430.51,125.46,555.96,833946.3,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2019,dammy-krane,Dammy Krane,domestic,7834,0,516,329.03,0.0,12.38,341.41,98.71,440.12,660180.6,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2020,dammy-krane,Dammy Krane,domestic,9116,0,519,382.87,0.0,12.46,395.33,114.86,510.19,765284.4,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,dammy-krane,Dammy Krane,domestic,13555,0,520,569.31,0.0,12.48,581.79,170.79,752.58,1128874.5,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,dammy-krane,Dammy Krane,domestic,12556,0,521,527.35,0.0,12.5,539.86,158.21,698.06,1047092.4,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,dammy-krane,Dammy Krane,domestic,9631,0,524,404.5,0.0,12.58,417.08,121.35,538.43,807642.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,dammy-krane,Dammy Krane,domestic,11600,0,527,487.2,0.0,12.65,499.85,146.16,646.01,969012.0,0.071379,46.11,599.9,899844.59,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,dammy-krane,Dammy Krane,domestic,11614,0,531,487.79,0.0,12.74,500.53,146.34,646.87,970302.6,0.074765,48.36,598.51,897758.15,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,dammy-krane,Dammy Krane,domestic,10874,0,532,456.71,0.0,12.77,469.48,137.01,606.49,909732.6,0.099751,60.5,545.99,818986.0,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,dammy-krane,Dammy Krane,domestic,10343,15486,533,434.41,61.94,12.79,509.14,130.32,639.46,959195.7,0.141978,90.79,548.67,823010.75,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2022,dammy-krane,Dammy Krane,domestic,7595,15192,534,318.99,60.77,12.82,392.57,95.7,488.27,732406.5,0.182635,89.18,399.1,598643.35,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2022,dammy-krane,Dammy Krane,domestic,8430,14626,537,354.06,58.5,12.89,425.45,106.22,531.67,797505.0,0.205663,109.34,422.33,633487.86,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2022,dammy-krane,Dammy Krane,domestic,7558,154490,538,317.44,617.96,12.91,948.31,95.23,1043.54,1565308.48,0.223714,233.45,810.08,1215126.67,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 9.88 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2022,dammy-krane,Dammy Krane,domestic,6248,10664,538,262.42,42.66,12.91,317.98,78.72,396.71,595063.2,0.295775,117.34,279.37,419058.59,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2023,dammy-krane,Dammy Krane,domestic,9134,9668,538,383.63,38.67,12.91,435.21,115.09,550.3,825450.6,0.370379,203.82,346.48,519721.39,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2023,dammy-krane,Dammy Krane,domestic,13572,10449,541,570.02,41.8,12.98,624.8,171.01,795.81,1193716.8,0.498341,396.59,399.23,598838.33,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2023,dammy-krane,Dammy Krane,domestic,15588,141141,545,654.7,564.56,13.08,1232.34,196.41,1428.75,2143121.18,0.58079,829.8,598.95,898417.95,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observed volume rejected (6 provider restatements exceeded the quarter's net change); subscribers x 8.84 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2023,dammy-krane,Dammy Krane,domestic,17953,138790,548,754.03,555.16,13.15,1322.34,226.21,1548.55,2322820.76,0.629661,975.06,573.49,860230.97,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observed volume rejected (2 provider restatements exceeded the quarter's net change); subscribers x 8.58 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2024,dammy-krane,Dammy Krane,domestic,18222,135332,548,765.32,541.33,13.15,1319.8,229.6,1549.4,2324101.68,0.612432,948.9,600.5,900747.12,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observed volume rejected (7 provider restatements exceeded the quarter's net change); subscribers x 8.32 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2024,dammy-krane,Dammy Krane,domestic,16145,132794,549,678.09,531.18,13.18,1222.44,203.43,1425.87,2138805.4,0.632728,902.19,523.68,785522.41,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observed volume rejected (5 provider restatements exceeded the quarter's net change); subscribers x 8.06 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2024,dammy-krane,Dammy Krane,domestic,31751,131084,548,1333.54,524.33,13.15,1871.03,400.06,2271.09,3406636.98,0.523055,1187.9,1083.19,1624780.09,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observed volume rejected (6 provider restatements exceeded the quarter's net change); subscribers x 7.80 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2024,dammy-krane,Dammy Krane,domestic,36584,128975,548,1536.53,515.9,13.15,2065.58,460.96,2526.54,3789807.84,0.608791,1538.14,988.4,1482605.25,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observed volume rejected (5 provider restatements exceeded the quarter's net change); subscribers x 7.54 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2025,dammy-krane,Dammy Krane,domestic,30409,126273,551,1277.18,505.09,13.22,1795.5,383.15,2178.65,3267973.19,0.678598,1478.43,700.22,1050331.58,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observed volume rejected (7 provider restatements exceeded the quarter's net change); subscribers x 7.28 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2025,dammy-krane,Dammy Krane,domestic,30721,8507,552,1290.28,34.03,13.25,1337.56,387.08,1724.64,2586963.9,0.680267,1173.22,551.42,827137.05,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,dammy-krane,Dammy Krane,domestic,38554,45476,557,1619.27,181.9,13.37,1814.54,485.78,2300.32,3450480.6,0.636686,1464.58,835.74,1253608.63,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,dammy-krane,Dammy Krane,domestic,34021,29023,564,1428.88,116.09,13.54,1558.51,428.66,1987.17,2980761.9,0.719266,1429.31,557.87,836801.05,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,dammy-krane,Dammy Krane,domestic,29683,22078,565,1246.69,88.31,13.56,1348.56,374.01,1722.56,2583845.7,0.740845,1276.15,446.41,669615.87,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,dammy-krane,Dammy Krane,domestic,42554,25599,573,1787.27,102.4,13.75,1903.42,536.18,2439.6,3659394.6,0.778752,1899.84,539.76,809634.82,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,dammy-krane,Dammy Krane,domestic,41212,111234,576,1730.9,444.94,13.82,2189.67,519.27,2708.94,4063404.6,0.770455,2087.11,621.82,932733.37,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 45% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2019,darey,Darey,domestic,4736,931862,3621,198.9,3727.45,86.9,4013.25,59.67,4072.92,6109383.08,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.53 views/month (EST, calibrated)",estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,darey,Darey,domestic,6257,973956,3624,262.79,3895.82,86.98,4245.59,78.84,4324.43,6486645.83,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.27 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2019,darey,Darey,domestic,5289,991103,3629,222.14,3964.41,87.1,4273.65,66.64,4340.29,6510430.62,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.01 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
