period,artist_name,spotify_monthly_listeners,youtube_subscribers,youtube_actual_views,youtube_views_source,deezer_fans,est_spotify_quarterly_streams,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,other_platforms_revenue_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,source,spotify_listeners_source
Q1_2020,Ebenezer Obey,0,0,0,no YouTube presence observed,3470,0,0.0,0.0,83.28,0.0,83.28,124920.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2020,Lojay,777,0,0,no YouTube presence observed,1,8158,32.63,0.0,0.02,9.79,42.44,63660.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2020,Oritsefemi,177,0,0,no YouTube presence observed,1055,1858,7.43,0.0,25.32,2.23,34.98,52470.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2020,Magixx,95,0,0,no YouTube presence observed,4,998,3.99,0.0,0.1,1.2,5.29,7935.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2020,Libianca,90,0,0,no YouTube presence observed,0,945,3.78,0.0,0.0,1.13,4.91,7365.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2020,Victony,64,0,0,no YouTube presence observed,2,672,2.69,0.0,0.05,0.81,3.55,5325.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2020,Seyi Vibez,54,0,0,no YouTube presence observed,0,567,2.27,0.0,0.0,0.68,2.95,4425.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2020,ODUMODUBLVCK,33,0,0,no YouTube presence observed,4,346,1.39,0.0,0.1,0.42,1.91,2865.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2020,DJ Spinall,1,0,0,no YouTube presence observed,0,10,0.04,0.0,0.0,0.01,0.05,75.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2020,=== PERIOD TOTAL ===,,,,,,,1751720.51,1638755.54,71662.86,525516.18,3987655.09,5981482635.0,Aggregated,
Q2_2020,Burna Boy,7146376,0,45344108,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",291074,75036948,300147.79,181376.43,6985.78,90044.34,578554.34,867831510.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Mr Eazi,5855180,798000,29269044,"estimated: subscribers x 12.23 views/month (EST, calibrated)",144677,61479390,245917.56,117076.18,3472.25,73775.27,440241.26,660361890.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Davido,3010262,2130000,64553280,"estimated: subscribers x 12.23 views/month (EST, calibrated)",383322,31607751,126431.0,258213.12,9199.73,37929.3,431773.15,647659725.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Wizkid,4117239,1220000,44747160,"estimated: subscribers x 12.23 views/month (EST, calibrated)",448985,43231010,172924.04,178988.64,10775.64,51877.21,414565.53,621848295.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Flavour,295440,1530000,56117340,"estimated: subscribers x 12.23 views/month (EST, calibrated)",43406,3102120,12408.48,224469.36,1041.74,3722.54,241642.12,362463180.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Rema,1886230,397000,14561166,"estimated: subscribers x 12.23 views/month (EST, calibrated)",76461,19805415,79221.66,58244.66,1835.06,23766.5,163067.88,244601820.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Maleek Berry,1557100,431000,15808218,"estimated: subscribers x 12.23 views/month (EST, calibrated)",43355,16349550,65398.2,63232.87,1040.52,19619.46,149291.05,223936575.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Yemi Alade,1500511,0,13851602,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",268019,15755366,63021.46,55406.41,6432.46,18906.44,143766.77,215650155.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Darkoo,1719308,0,0,no YouTube presence observed,3873,18052734,72210.94,0.0,92.95,21663.28,93967.17,140950755.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Timaya,390553,479000,17568762,"estimated: subscribers x 12.23 views/month (EST, calibrated)",17686,4100806,16403.23,70275.05,424.46,4920.97,92023.71,138035565.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Kizz Daniel,391208,430000,15771540,"estimated: subscribers x 12.23 views/month (EST, calibrated)",62773,4107684,16430.74,63086.16,1506.55,4929.22,85952.67,128929005.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,P-Square,463954,0,11664207,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",179124,4871517,19486.07,46656.83,4298.98,5845.82,76287.7,114431550.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Naira Marley,357020,374000,13717572,"estimated: subscribers x 12.23 views/month (EST, calibrated)",38185,3748710,14994.84,54870.29,916.44,4498.45,75280.02,112920030.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Tiwa Savage,737143,0,6304222,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",141872,7740002,30960.01,25216.89,3404.93,9288.0,68869.83,103304745.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Teni,375879,296000,10856688,"estimated: subscribers x 12.23 views/month (EST, calibrated)",66016,3946730,15786.92,43426.75,1584.38,4736.08,65534.13,98301195.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Patoranking,666366,0,6304933,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",74132,6996843,27987.37,25219.73,1779.17,8396.21,63382.48,95073720.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Reekado Banks,430896,255000,9352890,"estimated: subscribers x 12.23 views/month (EST, calibrated)",31756,4524408,18097.63,37411.56,762.14,5429.29,61700.62,92550930.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Tekno,1119764,0,0,no YouTube presence observed,22058,11757522,47030.09,0.0,529.39,14109.03,61668.51,92502765.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Falz,350995,259000,9499602,"estimated: subscribers x 12.23 views/month (EST, calibrated)",34050,3685448,14741.79,37998.41,817.2,4422.54,57979.94,86969910.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,2Baba,403575,227000,8325906,"estimated: subscribers x 12.23 views/month (EST, calibrated)",5886,4237538,16950.15,33303.62,141.26,5085.05,55480.08,83220120.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Korede Bello,606263,0,4548848,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",19270,6365762,25463.05,18195.39,462.48,7638.91,51759.83,77639745.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Wande Coal,652948,0,2699873,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",25084,6855954,27423.82,10799.49,602.02,8227.14,47052.47,70578705.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Joeboy,821521,0,0,no YouTube presence observed,60821,8625970,34503.88,0.0,1459.7,10351.16,46314.74,69472110.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Banky W.,89881,273000,10013094,"estimated: subscribers x 12.23 views/month (EST, calibrated)",8515,943750,3775.0,40052.38,204.36,1132.5,45164.24,67746360.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Iyanya,135703,222000,8142516,"estimated: subscribers x 12.23 views/month (EST, calibrated)",20464,1424882,5699.53,32570.06,491.14,1709.86,40470.59,60705885.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Fela Kuti,607754,0,653440,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",165999,6381417,25525.67,2613.76,3983.98,7657.7,39781.11,59671665.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Ycee,707346,0,0,no YouTube presence observed,10197,7427133,29708.53,0.0,244.73,8912.56,38865.82,58298730.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Olamide,427254,0,2967981,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",152300,4486167,17944.67,11871.92,3655.2,5383.4,38855.19,58282785.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,DJ Neptune,497272,53000,1943934,"estimated: subscribers x 12.23 views/month (EST, calibrated)",10964,5221356,20885.42,7775.74,263.14,6265.63,35189.93,52784895.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Simi,627586,0,0,no YouTube presence observed,37886,6589653,26358.61,0.0,909.26,7907.58,35175.45,52763175.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Adekunle Gold,523044,0,0,no YouTube presence observed,35134,5491962,21967.85,0.0,843.22,6590.35,29401.42,44102130.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Aṣa,232940,88200,3235000,"estimated: subscribers x 12.23 views/month (EST, calibrated)",111371,2445870,9783.48,12940.0,2672.9,2935.04,28331.42,42497130.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Cruel Santino,511756,0,0,no YouTube presence observed,138,5373438,21493.75,0.0,3.31,6448.13,27945.19,41917785.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Fireboy DML,471986,0,0,no YouTube presence observed,49139,4955853,19823.41,0.0,1179.34,5947.02,26949.77,40424655.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,WurlD,410008,13400,491485,"estimated: subscribers x 12.23 views/month (EST, calibrated)",12678,4305084,17220.34,1965.94,304.27,5166.1,24656.65,36984975.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Ice Prince,246010,62500,2292375,"estimated: subscribers x 12.23 views/month (EST, calibrated)",42588,2583105,10332.42,9169.5,1022.11,3099.73,23623.76,35435640.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Bracket,414945,0,0,no YouTube presence observed,22918,4356922,17427.69,0.0,550.03,5228.31,23206.03,34809045.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Odunsi (The Engine),423587,0,0,no YouTube presence observed,10,4447664,17790.65,0.0,0.24,5337.2,23128.09,34692135.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Zlatan,402900,0,0,no YouTube presence observed,35484,4230450,16921.8,0.0,851.62,5076.54,22849.96,34274940.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Mayorkun,390711,0,0,no YouTube presence observed,30666,4102466,16409.86,0.0,735.98,4922.96,22068.8,33103200.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Seyi Shay,142679,92500,3392715,"estimated: subscribers x 12.23 views/month (EST, calibrated)",6986,1498130,5992.52,13570.86,167.66,1797.76,21528.8,32293200.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Niniola,225341,61100,2241026,"estimated: subscribers x 12.23 views/month (EST, calibrated)",1545,2366080,9464.32,8964.1,37.08,2839.3,21304.8,31957200.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Phyno,123409,0,3372520,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",18670,1295794,5183.18,13490.08,448.08,1554.95,20676.29,31014435.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Skiibii,374728,0,0,no YouTube presence observed,3785,3934644,15738.58,0.0,90.84,4721.57,20550.99,30826485.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,BNXN,376376,0,0,no YouTube presence observed,0,3951948,15807.79,0.0,0.0,4742.34,20550.13,30825195.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Nonso Amadi,198661,60400,2215351,"estimated: subscribers x 12.23 views/month (EST, calibrated)",7650,2085940,8343.76,8861.4,183.6,2503.13,19891.89,29837835.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Sarz,340375,0,0,no YouTube presence observed,12208,3573938,14295.75,0.0,292.99,4288.72,18877.46,28316190.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Ajebutter22,331331,0,0,no YouTube presence observed,3756,3478976,13915.9,0.0,90.14,4174.77,18180.81,27271215.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,D'banj,278766,0,445573,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",6392,2927043,11708.17,1782.29,153.41,3512.45,17156.32,25734480.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Oxlade,309950,0,0,no YouTube presence observed,3963,3254475,13017.9,0.0,95.11,3905.37,17018.38,25527570.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Omah Lay,299366,0,0,no YouTube presence observed,3217,3143343,12573.37,0.0,77.21,3772.01,16422.59,24633885.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,LADIPOE,290919,0,0,no YouTube presence observed,3007,3054650,12218.6,0.0,72.17,3665.58,15956.35,23934525.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Boj,253188,0,0,no YouTube presence observed,4006,2658474,10633.9,0.0,96.14,3190.17,13920.21,20880315.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Ric Hassani,219324,0,0,no YouTube presence observed,3038,2302902,9211.61,0.0,72.91,2763.48,12048.0,18072000.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,CKay,213787,0,0,no YouTube presence observed,1162,2244764,8979.05,0.0,27.89,2693.72,11700.66,17550990.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Rude Boy,204823,0,0,no YouTube presence observed,736,2150642,8602.57,0.0,17.66,2580.77,11201.0,16801500.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Solidstar,76570,46200,1694524,"estimated: subscribers x 12.23 views/month (EST, calibrated)",1420,803985,3215.94,6778.09,34.08,964.78,10992.89,16489335.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Terri,200400,0,0,no YouTube presence observed,1854,2104200,8416.8,0.0,44.5,2525.04,10986.34,16479510.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2020,Tems,196014,0,0,no YouTube presence observed,6649,2058147,8232.59,0.0,159.58,2469.78,10861.95,16292925.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
